Timestamp,Milliseconds,X,Y,Z
2021-02-19 15:40:40,770,0.022675928,0.013164147,-0.004768414
2021-02-19 15:40:40,781,0.015956411,0.0119424155,-0.004768414
2021-02-19 15:40:40,790,0.014123815,0.0064446284,-0.0029358184
2021-02-19 15:40:40,800,-0.0011478158,-0.0027183504,0.0031728342
2021-02-19 15:40:40,810,-0.010310795,-0.0063835415,0.004394565
2021-02-19 15:40:40,820,-0.028636752,-0.0045509464,0.008670621
2021-02-19 15:40:40,830,-0.03779973,-0.005161811,0.010503217
2021-02-19 15:40:40,841,-0.03779973,-0.0027183504,0.0068380255
2021-02-19 15:40:40,850,-0.033523675,-2.7488935E-4,0.0074488907
2021-02-19 15:40:40,860,-0.028025886,0.0015577064,0.0056162947
2021-02-19 15:40:40,870,-0.020695504,0.0046120323,0.0074488907
2021-02-19 15:40:40,880,-0.016419446,0.0015577064,0.0037836994
2021-02-19 15:40:40,890,-0.016419446,-0.006994407,0.0031728342
2021-02-19 15:40:40,900,-0.017641177,-0.022876903,0.0037836994
2021-02-19 15:40:40,910,-0.017030312,-0.027763825,-0.0011032226
2021-02-19 15:40:40,920,-0.024360694,-0.02593123,-0.0029358184
2021-02-19 15:40:40,930,-0.020695504,-0.024709499,1.1850786E-4
2021-02-19 15:40:40,940,-0.016419446,-0.023487769,1.1850786E-4
2021-02-19 15:40:40,950,-0.01092166,-0.008216138,0.00500543
2021-02-19 15:40:40,960,-0.0029804115,0.005222898,0.0025619688
2021-02-19 15:40:40,970,-0.008478199,0.005222898,7.293731E-4
2021-02-19 15:40:40,980,-0.010310795,-0.002107485,7.293731E-4
2021-02-19 15:40:40,990,-0.017030312,-0.01554652,0.0037836994
2021-02-19 15:40:40,1000,-0.019473774,-0.019822577,0.0056162947
2021-02-19 15:40:40,1010,-0.016419446,-0.01554652,0.0037836994
2021-02-19 15:40:40,1021,-0.017030312,-0.005161811,0.0074488907
2021-02-19 15:40:40,1030,-0.017641177,-0.011881328,0.008670621
2021-02-19 15:40:40,1040,-0.025582425,-0.021655172,0.009892352
2021-02-19 15:40:40,1050,-0.026804155,-0.026542095,0.009892352
2021-02-19 15:40:40,1060,-0.026193291,-0.01798998,0.0068380255
2021-02-19 15:40:40,1070,-0.022528099,-0.010659599,0.0062271603
2021-02-19 15:40:40,1080,-0.02497156,-0.012492194,-0.0029358184
2021-02-19 15:40:40,1090,-0.03413454,-0.013713924,-0.004768414
2021-02-19 15:40:40,1100,-0.04451925,-0.016157385,-0.009655336
2021-02-19 15:40:40,1110,-0.039632328,-0.024098635,-0.014542258
2021-02-19 15:40:40,1121,-0.027415022,-0.008216138,-0.009655336
2021-02-19 15:40:40,1130,-0.018252043,0.009498955,-0.00660101
2021-02-19 15:40:40,1140,-0.0060347375,0.014385876,0.0013402384
2021-02-19 15:40:40,1150,6.8477995E-4,0.018051067,0.011114082
2021-02-19 15:40:40,1160,-0.0054238723,0.0076663587,0.014779274
2021-02-19 15:40:40,1170,-0.0096999295,0.005222898,0.008670621
2021-02-19 15:40:40,1180,-0.028636752,-0.010659599,0.0037836994
2021-02-19 15:40:40,1190,-0.043297514,-0.0149356555,-0.0035466836
2021-02-19 15:40:40,1200,-0.05979088,-0.006994407,-0.008433606
2021-02-19 15:40:40,1211,-0.045740977,-0.006994407,-0.007211875
2021-02-19 15:40:40,1220,-0.031691078,-0.0045509464,-4.9235736E-4
2021-02-19 15:40:40,1230,-0.0096999295,-8.857546E-4,0.010503217
2021-02-19 15:40:40,1240,0.004960837,-8.857546E-4,0.016001005
2021-02-19 15:40:40,1250,0.009236894,-0.0039400808,0.019666195
2021-02-19 15:40:40,1260,0.0037391062,0.0015577064,0.023331387
2021-02-19 15:40:40,1270,0.0012956453,0.0064446284,0.02149879
2021-02-19 15:40:40,1280,-0.0042021424,0.008888089,0.02149879
2021-02-19 15:40:40,1290,-0.013365121,0.017440204,0.011724948
2021-02-19 15:40:40,1300,-0.018862907,0.005222898,0.0031728342
2021-02-19 15:40:40,1310,-0.013365121,-0.0033292156,7.293731E-4
2021-02-19 15:40:40,1320,-0.011532525,-0.010048734,0.0031728342
2021-02-19 15:40:40,1330,-0.006645603,-0.009437868,0.0019511036
2021-02-19 15:40:40,1340,0.0012956453,-0.0076052723,0.0031728342
2021-02-19 15:40:40,1350,0.012902086,-8.857546E-4,0.004394565
2021-02-19 15:40:40,1360,0.020843333,0.012553281,0.0068380255
2021-02-19 15:40:40,1370,0.012902086,0.019272799,0.008059756
2021-02-19 15:40:40,1380,0.009847758,0.016218472,0.0062271603
2021-02-19 15:40:40,1391,-0.006645603,0.0076663587,0.008670621
2021-02-19 15:40:40,1400,-0.017641177,-2.7488935E-4,0.0062271603
2021-02-19 15:40:40,1410,-0.018252043,0.0027794368,0.0074488907
2021-02-19 15:40:40,1420,-0.018252043,0.0137750115,0.012335813
2021-02-19 15:40:40,1430,-0.01092166,0.012553281,0.014779274
2021-02-19 15:40:40,1440,-0.008478199,0.012553281,0.019055331
2021-02-19 15:40:40,1451,-0.0042021424,0.0070554935,0.023331387
2021-02-19 15:40:40,1460,-0.003591277,0.012553281,0.029440038
2021-02-19 15:40:40,1470,6.8477995E-4,0.02049453,0.02821831
2021-02-19 15:40:40,1480,0.0037391062,0.033933565,0.026996579
2021-02-19 15:40:40,1490,-0.009089064,0.029046642,0.022720521
2021-02-19 15:40:40,1500,-0.023138965,0.008888089,0.019055331
2021-02-19 15:40:40,1510,-0.029247617,0.0046120323,0.018444465
2021-02-19 15:40:40,1520,-0.031691078,-0.0014966198,0.026385713
2021-02-19 15:40:41,1530,-0.032301944,0.0027794368,0.03554869
2021-02-19 15:40:41,1540,-0.011532525,-0.002107485,0.042879075
2021-02-19 15:40:41,1551,0.004349971,-0.0057726763,0.044100806
2021-02-19 15:40:41,1560,0.014123815,-0.0045509464,0.04348994
2021-02-19 15:40:41,1570,0.018399872,0.0033903022,0.036159556
2021-02-19 15:40:41,1580,0.026951985,0.0119424155,0.03310523
2021-02-19 15:40:41,1590,0.028173715,0.0119424155,0.028829174
2021-02-19 15:40:41,1600,0.0025173756,0.016218472,0.016001005
2021-02-19 15:40:41,1610,-0.018862907,0.004001167,0.00500543
2021-02-19 15:40:41,1620,-0.037188865,-0.0057726763,-0.0029358184
2021-02-19 15:40:41,1630,-0.059180014,-0.010048734,-0.010877066
2021-02-19 15:40:41,1641,-0.060401745,-0.016157385,-0.016374853
2021-02-19 15:40:41,1650,-0.048795305,-2.7488935E-4,-0.009044471
2021-02-19 15:40:41,1660,-0.01092166,0.014996741,0.0037836994
2021-02-19 15:40:41,1670,0.008626028,0.016829338,0.019055331
2021-02-19 15:40:41,1680,0.033671506,0.0021685718,0.033716094
2021-02-19 15:40:41,1690,0.037947558,-0.011881328,0.03554869
2021-02-19 15:40:41,1700,0.047721405,-0.011881328,0.037381288
2021-02-19 15:40:41,1710,0.042223617,-0.012492194,0.03310523
2021-02-19 15:40:41,1720,0.044667076,-8.857546E-4,0.03554869
2021-02-19 15:40:41,1731,0.037947558,0.0137750115,0.028829174
2021-02-19 15:40:41,1740,0.025730256,0.031490102,0.022109658
2021-02-19 15:40:41,1750,0.020232467,0.055924714,0.023331387
2021-02-19 15:40:41,1760,0.010458624,0.05653558,0.024553118
2021-02-19 15:40:41,1770,-0.015197717,0.040042218,0.019055331
2021-02-19 15:40:41,1780,-0.022528099,0.018051067,0.019666195
2021-02-19 15:40:41,1790,-0.02130637,-0.0014966198,0.02577485
2021-02-19 15:40:41,1800,-0.01580858,-0.011270464,0.023331387
2021-02-19 15:40:41,1810,-0.002369546,-0.009437868,0.024553118
2021-02-19 15:40:41,1820,0.020232467,-0.010048734,0.02577485
2021-02-19 15:40:41,1831,0.033671506,0.005222898,0.023331387
2021-02-19 15:40:41,1840,0.037947558,0.011331551,0.01661187
2021-02-19 15:40:41,1850,0.041001886,0.011331551,0.008059756
2021-02-19 15:40:41,1860,0.036114965,0.03576616,0.004394565
2021-02-19 15:40:41,1870,0.034893233,0.03820962,0.0031728342
2021-02-19 15:40:41,1880,0.022675928,0.03820962,0.0062271603
2021-02-19 15:40:41,1890,0.011680354,0.030879239,0.008670621
2021-02-19 15:40:41,1900,-0.011532525,0.0119424155,0.0019511036
2021-02-19 15:40:41,1910,-0.025582425,-0.0033292156,-0.0017140878
2021-02-19 15:40:41,1921,-0.025582425,-0.0045509464,0.0019511036
2021-02-19 15:40:41,1930,-0.018252043,-0.0063835415,0.008670621
2021-02-19 15:40:41,1940,-0.0042021424,-0.0045509464,0.009892352
2021-02-19 15:40:41,1950,0.01229122,3.359759E-4,0.011724948
2021-02-19 15:40:41,1960,0.026951985,0.012553281,0.012946678
2021-02-19 15:40:41,1970,0.0355041,0.016829338,0.012335813
2021-02-19 15:40:41,1980,0.045277942,0.027214047,0.020887926
2021-02-19 15:40:41,1990,0.03672583,0.025992315,0.02577485
2021-02-19 15:40:41,2000,0.020843333,0.021105394,0.022109658
2021-02-19 15:40:41,2011,-0.0048130075,0.008277224,0.02027706
2021-02-19 15:40:41,2020,-0.023138965,3.359759E-4,0.017222734
2021-02-19 15:40:41,2030,-0.038410597,-0.0014966198,0.008059756
2021-02-19 15:40:41,2040,-0.050017036,0.0137750115,-0.0011032226
2021-02-19 15:40:41,2050,-0.056125686,0.019883662,-0.009044471
2021-02-19 15:40:41,2060,-0.054903958,0.025381451,-0.011487932
2021-02-19 15:40:41,2070,-0.05307136,0.016829338,-0.007822741
2021-02-19 15:40:41,2080,-0.045740977,-0.0057726763,-0.00660101
2021-02-19 15:40:41,2090,-0.03413454,-0.020433443,-4.9235736E-4
2021-02-19 15:40:41,2101,-0.019473774,-0.032039884,0.00500543
2021-02-19 15:40:41,2110,-0.006645603,-0.028985556,0.0062271603
2021-02-19 15:40:41,2120,0.010458624,-0.013713924,0.0013402384
2021-02-19 15:40:41,2130,0.0355041,0.0027794368,7.293731E-4
2021-02-19 15:40:41,2140,0.05321919,0.016218472,0.0013402384
2021-02-19 15:40:41,2150,0.064214766,0.015607607,-4.9235736E-4
2021-02-19 15:40:41,2160,0.06238217,0.0015577064,-0.005379279
2021-02-19 15:40:41,2170,0.052608326,-0.009437868,-0.002324953
2021-02-19 15:40:41,2180,0.03916929,-0.019211711,-0.0017140878
2021-02-19 15:40:41,2191,0.036114965,-0.019211711,0.0025619688
2021-02-19 15:40:41,2200,0.0355041,-0.024098635,0.0062271603
2021-02-19 15:40:41,2210,0.03672583,-0.02226604,0.014168409
2021-02-19 15:40:41,2220,0.04283448,-0.016157385,0.0178336
2021-02-19 15:40:41,2230,0.053830054,-0.008827003,0.02149879
2021-02-19 15:40:41,2240,0.06849082,0.0027794368,0.015390139
2021-02-19 15:40:41,2250,0.06726909,0.0076663587,0.014168409
2021-02-19 15:40:41,2260,0.069101684,0.0070554935,0.014779274
2021-02-19 15:40:41,2270,0.058106113,0.0033903022,0.009892352
2021-02-19 15:40:41,2280,0.06238217,3.359759E-4,0.008670621
2021-02-19 15:40:41,2291,0.08009726,-0.021044308,0.0178336
2021-02-19 15:40:41,2300,0.09414716,-0.01432479,0.02149879
2021-02-19 15:40:41,2310,0.122246966,-0.016157385,0.027607445
2021-02-19 15:40:41,2320,0.15950975,-0.020433443,0.037381288
2021-02-19 15:40:41,2330,0.1955508,-0.024709499,0.047766
2021-02-19 15:40:41,2340,0.2377005,-0.022876903,0.053263783
2021-02-19 15:40:41,2350,0.2651894,-0.026542095,0.050820325
2021-02-19 15:40:41,2360,0.28229368,-0.044868052,0.052042052
2021-02-19 15:40:41,2370,0.29512182,-0.057696223,0.048987728
2021-02-19 15:40:41,2381,0.30489567,-0.060139682,0.045322537
2021-02-19 15:40:41,2390,0.31039345,-0.05525276,0.044100806
2021-02-19 15:40:41,2400,0.31955642,-0.046089783,0.048376862
2021-02-19 15:40:41,2410,0.31772384,-0.017379116,0.04959859
2021-02-19 15:40:41,2420,0.30795002,0.0033903022,0.048987728
2021-02-19 15:40:41,2430,0.2847371,0.009498955,0.040435616
2021-02-19 15:40:41,2440,0.26274598,0.0119424155,0.030050905
2021-02-19 15:40:41,2450,0.2603025,-0.006994407,0.023331387
2021-02-19 15:40:41,2461,0.2621351,-0.0149356555,0.02027706
2021-02-19 15:40:41,2470,0.28107193,0.008277224,0.022109658
2021-02-19 15:40:41,2480,0.29451096,0.017440204,0.024553118
2021-02-19 15:40:41,2490,0.29512182,0.022327125,0.024553118
2021-02-19 15:40:41,2500,0.2780176,0.0333227,0.02027706
2021-02-19 15:40:41,2510,0.26824373,0.04248568,0.012946678
2021-02-19 15:40:41,2520,0.2584699,0.059589904,0.018444465
2021-02-19 15:40:42,2531,0.25785905,0.09990701,0.017222734
2021-02-19 15:40:42,2540,0.25113952,0.14022411,0.0178336
2021-02-19 15:40:42,2550,0.2676329,0.22757785,0.02027706
2021-02-19 15:40:42,2560,0.28046107,0.28011224,0.036770426
2021-02-19 15:40:42,2570,0.28412625,0.29294044,0.037381288
2021-02-19 15:40:42,2580,0.28046107,0.23063217,0.016001005
2021-02-19 15:40:42,2590,0.26946548,0.1738217,0.0019511036
2021-02-19 15:40:42,2600,0.25724816,0.1194547,0.0031728342
2021-02-19 15:40:42,2610,0.25480473,0.09074403,0.008059756
2021-02-19 15:40:42,2620,0.2517504,0.054702982,0.010503217
2021-02-19 15:40:42,2630,0.22120714,0.041874815,0.017222734
2021-02-19 15:40:42,2640,0.1619532,0.030268373,0.02149879
2021-02-19 15:40:42,2651,0.09475803,0.040042218,0.025163982
2021-02-19 15:40:42,2660,0.048943136,0.012553281,0.024553118
2021-02-19 15:40:42,2670,-0.017641177,0.005222898,0.014168409
2021-02-19 15:40:42,2680,-0.08117116,0.0015577064,-0.005990145
2021-02-19 15:40:42,2690,-0.11476875,-0.0076052723,-0.021261776
2021-02-19 15:40:42,2700,-0.12209914,-0.021655172,-0.021261776
2021-02-19 15:40:42,2710,-0.12637518,-0.03448334,-0.017596584
2021-02-19 15:40:42,2720,-0.10743837,-0.053420167,-0.007211875
2021-02-19 15:40:42,2730,-0.0805603,-0.058917955,0.0037836994
2021-02-19 15:40:42,2740,-0.061623473,-0.054641895,0.0037836994
2021-02-19 15:40:42,2751,-0.037188865,-0.040591996,0.0062271603
2021-02-19 15:40:42,2760,-0.016419446,-0.028985556,0.009281486
2021-02-19 15:40:42,2770,0.006182567,-0.002107485,0.0068380255
2021-02-19 15:40:42,2780,0.017789008,0.025381451,0.0013402384
2021-02-19 15:40:42,2790,0.017789008,0.019883662,-0.005379279
2021-02-19 15:40:42,2800,0.0025173756,0.0027794368,1.1850786E-4
2021-02-19 15:40:42,2810,-0.008478199,-0.024709499,-0.0011032226
2021-02-19 15:40:42,2820,-0.020084638,-0.049754974,-0.0011032226
2021-02-19 15:40:42,2830,-0.04818444,-0.060139682,-0.0029358184
2021-02-19 15:40:42,2840,-0.082392894,-0.058307085,-0.012709662
2021-02-19 15:40:42,2850,-0.10010798,-0.058307085,-0.016374853
2021-02-19 15:40:42,2861,-0.09583193,-0.06197228,-0.010877066
2021-02-19 15:40:42,2870,-0.07628424,-0.05952882,-0.007211875
2021-02-19 15:40:42,2880,-0.053682227,-0.054641895,-0.0011032226
2021-02-19 15:40:42,2890,-0.014586851,-0.044868052,0.0074488907
2021-02-19 15:40:42,2900,0.03183891,-0.01554652,0.011724948
2021-02-19 15:40:42,2910,0.049554,0.0070554935,0.0062271603
2021-02-19 15:40:42,2920,0.054440923,0.012553281,0.0056162947
2021-02-19 15:40:42,2930,0.05077573,0.0021685718,0.0068380255
2021-02-19 15:40:42,2940,0.036114965,-0.04242459,0.008059756
2021-02-19 15:40:42,2950,0.028173715,-0.09251554,0.018444465
2021-02-19 15:40:42,2961,0.038558427,-0.11695015,0.0318835
2021-02-19 15:40:42,2970,0.05505179,-0.11145236,0.041046478
2021-02-19 15:40:42,2980,0.07337774,-0.086406894,0.04959859
2021-02-19 15:40:42,2990,0.086205915,-0.057085358,0.06425936
2021-02-19 15:40:42,3000,0.09659062,-0.026542095,0.071589746
2021-02-19 15:40:42,3010,0.10025582,0.0015577064,0.0618159
2021-02-19 15:40:42,3020,0.09231457,-8.857546E-4,0.036770426
2021-02-19 15:40:42,3030,0.061771303,0.016218472,0.014168409
2021-02-19 15:40:42,3040,0.02511939,0.032100968,0.0056162947
2021-02-19 15:40:42,3050,0.004349971,0.03454443,-4.9235736E-4
2021-02-19 15:40:42,3061,-0.02374983,0.03576616,-0.007211875
2021-02-19 15:40:42,3070,-0.043908384,0.029657507,-0.009044471
2021-02-19 15:40:42,3080,-0.064677805,-2.7488935E-4,-0.015153123
2021-02-19 15:40:42,3090,-0.0665104,-0.010048734,-0.01820745
2021-02-19 15:40:42,3100,-0.062234342,-0.010048734,-0.015763989
2021-02-19 15:40:42,3110,-0.041464925,0.005833763,-0.012098797
2021-02-19 15:40:42,3120,-0.026193291,0.023548855,-0.004768414
2021-02-19 15:40:42,3130,-0.001758681,0.03454443,-4.9235736E-4
2021-02-19 15:40:42,3140,0.014123815,0.0333227,7.293731E-4
2021-02-19 15:40:42,3150,0.021454198,0.02049453,0.0056162947
2021-02-19 15:40:42,3160,0.030617176,0.0119424155,0.012946678
2021-02-19 15:40:42,3171,0.0355041,0.010720685,0.015390139
2021-02-19 15:40:42,3180,0.037947558,0.019272799,0.014779274
2021-02-19 15:40:42,3190,0.03306064,0.025381451,0.008670621
2021-02-19 15:40:42,3200,0.020232467,0.032711834,0.0037836994
2021-02-19 15:40:42,3210,0.0025173756,0.04248568,7.293731E-4
2021-02-19 15:40:42,3220,-0.019473774,0.041263945,-0.007822741
2021-02-19 15:40:42,3230,-0.032301944,0.018051067,-0.00660101
2021-02-19 15:40:42,3240,-0.041464925,-0.0045509464,-0.00660101
2021-02-19 15:40:42,3250,-0.04696271,-0.02837469,-0.005379279
2021-02-19 15:40:42,3260,-0.032301944,-0.035705075,-4.9235736E-4
2021-02-19 15:40:42,3270,-0.0048130075,-0.01554652,0.0031728342
2021-02-19 15:40:42,3281,0.01229122,0.0070554935,0.0025619688
2021-02-19 15:40:42,3290,0.020843333,0.024770586,-4.9235736E-4
2021-02-19 15:40:42,3300,0.025730256,0.039431352,0.0019511036
2021-02-19 15:40:42,3310,0.019621603,0.043707408,7.293731E-4
2021-02-19 15:40:42,3320,0.0025173756,0.036987893,-0.007211875
2021-02-19 15:40:42,3330,-0.02130637,0.016829338,-0.007822741
2021-02-19 15:40:42,3340,-0.041464925,0.008888089,-0.005379279
2021-02-19 15:40:42,3350,-0.051849633,-0.0039400808,-0.009655336
2021-02-19 15:40:42,3360,-0.0506279,-0.024709499,-0.00660101
2021-02-19 15:40:42,3370,-0.04451925,-0.024098635,-0.002324953
2021-02-19 15:40:42,3381,-0.028025886,-0.02226604,-0.0035466836
2021-02-19 15:40:42,3390,-0.0072564683,-0.005161811,-0.007822741
2021-02-19 15:40:42,3400,0.020843333,0.024770586,-0.00660101
2021-02-19 15:40:42,3410,0.046499673,0.051037792,-0.009655336
2021-02-19 15:40:42,3420,0.054440923,0.063255094,-0.013320527
2021-02-19 15:40:42,3430,0.049554,0.059589904,-0.020650912
2021-02-19 15:40:42,3440,0.020843333,0.040653083,-0.029203024
2021-02-19 15:40:42,3450,-0.0048130075,0.040042218,-0.032868214
2021-02-19 15:40:42,3460,-0.02374983,0.019883662,-0.03470081
2021-02-19 15:40:42,3470,-0.04818444,0.012553281,-0.030424755
2021-02-19 15:40:42,3480,-0.0805603,0.0064446284,-0.010266201
2021-02-19 15:40:42,3491,-0.0927776,-0.028985556,-0.007822741
2021-02-19 15:40:42,3500,-0.10499491,-0.048533246,-0.0017140878
2021-02-19 15:40:42,3510,-0.108660094,-0.052198436,-4.9235736E-4
2021-02-19 15:40:42,3520,-0.090945005,-0.04364632,0.0013402384
2021-02-19 15:40:43,3530,-0.064677805,-0.02226604,0.0068380255
2021-02-19 15:40:43,3540,-0.03413454,-0.0014966198,0.009892352
2021-02-19 15:40:43,3550,-0.01092166,0.016218472,0.011114082
2021-02-19 15:40:43,3560,0.0019065104,0.036377024,0.010503217
2021-02-19 15:40:43,3570,0.0037391062,0.04859433,0.008670621
2021-02-19 15:40:43,3580,-0.01214339,0.04859433,7.293731E-4
2021-02-19 15:40:43,3590,-0.043908384,0.040653083,-0.002324953
2021-02-19 15:40:43,3601,-0.08300376,0.031490102,-0.011487932
2021-02-19 15:40:43,3610,-0.10132972,0.008277224,-0.016374853
2021-02-19 15:40:43,3620,-0.11171442,-0.0057726763,-0.013320527
2021-02-19 15:40:43,3630,-0.111103565,-0.012492194,-0.005990145
2021-02-19 15:40:43,3640,-0.07445165,-0.013713924,0.004394565
2021-02-19 15:40:43,3650,-0.04940617,-2.7488935E-4,0.008670621
2021-02-19 15:40:43,3660,-0.029247617,0.014996741,0.012335813
2021-02-19 15:40:43,3670,-0.018252043,0.025992315,0.009892352
2021-02-19 15:40:43,3681,-0.0096999295,0.031490102,0.0019511036
2021-02-19 15:40:43,3690,-0.014586851,0.030879239,-4.9235736E-4
2021-02-19 15:40:43,3700,-0.022528099,0.025992315,0.0025619688
2021-02-19 15:40:43,3710,-0.020695504,0.012553281,0.008059756
2021-02-19 15:40:43,3720,-0.021917235,0.005222898,0.014168409
2021-02-19 15:40:43,3730,-0.017030312,0.0015577064,0.017222734
2021-02-19 15:40:43,3740,-0.025582425,0.008277224,0.017222734
2021-02-19 15:40:43,3750,-0.030469347,0.016218472,0.017222734
2021-02-19 15:40:43,3760,-0.041464925,0.02171626,0.009281486
2021-02-19 15:40:43,3771,-0.048795305,0.014385876,0.004394565
2021-02-19 15:40:43,3780,-0.06284521,0.0137750115,7.293731E-4
2021-02-19 15:40:43,3790,-0.07017559,0.0033903022,-0.004157549
2021-02-19 15:40:43,3800,-0.070786454,-0.008827003,-0.004157549
2021-02-19 15:40:43,3810,-0.072008185,9.4684114E-4,-0.002324953
2021-02-19 15:40:43,3820,-0.050017036,0.010720685,-0.0011032226
2021-02-19 15:40:43,3830,-0.04818444,0.0101098195,1.1850786E-4
2021-02-19 15:40:43,3840,-0.035967138,0.017440204,0.0074488907
2021-02-19 15:40:43,3850,-0.029247617,0.02171626,0.015390139
2021-02-19 15:40:43,3860,-0.022528099,0.0046120323,0.018444465
